,Critical_Thinking,Instructing,Management_of_Financial_Resources,Mathematics,Quality_Control_Analysis,Service_Orientation,Speaking,Technology_Design
85,1.5880715267302496,1.2193881189944078,1.1408902751340222,1.0803948220878754,0.8226813902614711,2.534139709154627,1.3190262742373162,0.45621526955683417
86,-0.4092824049085534,-0.3914422596110277,-0.4066541514647142,-0.4291417150108034,-0.3943031723106196,-0.40725834422779944,-0.3575011034078508,-0.38452692755756596
87,-0.003316158640504003,-0.10516736473950467,-0.15005958588605767,-0.2813708190598785,-0.1598546756974669,-0.013010510528709406,-0.2886027180251727,-0.1470389254860756
88,0.629991185537653,0.0016516258841979571,0.22619047659456296,0.4279294815045609,0.269669287563271,0.18218081890074203,0.4922456496451791,0.43714688982846633
89,0.5000819867318772,0.2686991024434545,0.5984520225117848,0.7121042814101857,0.4361098233268069,0.6807883732848852,0.6070762919496426,0.49435202901356984
90,-0.18194130699844574,0.33919963625509825,0.4734785035252889,0.011897574442726235,-0.2708150328731575,0.23146179811312828,0.2855504934971448,-0.26838316012114366
91,0.4107694125529064,0.31569945831788365,0.11451201281939641,0.1914960479830811,0.08533191999720433,0.2643157842547191,0.30851662195803753,0.17018957363131662
92,0.5244399615079602,1.4137986819295467,1.2844768714163792,1.1554169692629603,0.8638441034072918,0.7493952266982072,0.3774150073407156,2.31104857040716
93,0.9222868828506486,1.5590725091777822,0.6503027378359693,0.6689097118245306,0.7922567761971688,1.5137335513452175,2.3065697980557025,0.25513053787586426
94,-0.3118505058042215,-0.35298742298649477,-0.35480343614052967,-0.36321316143269844,-0.2976602805769536,-0.3280222600039627,-0.3575011034078508,-0.29611898518058777
95,-0.2062992817745287,-0.27821412954990293,-0.2923166766472817,-0.2950112094553485,-0.22428327018657757,-0.2516850569102663,-0.2886027180251727,-0.2787840945184352
96,-0.05203210819266993,0.2921992803806691,0.06000228645294608,0.3415403423332509,0.06206603865391436,0.3193945257273861,0.3774150073407156,0.13898677043944196
97,2.4324813189677923,2.35380579941813,2.6565265692255684,2.6513131159661687,2.3206462121332945,2.6327016675793993,2.2836036695948096,1.9816856478262612
98,-0.3686857802817485,-0.2696686103000067,-0.3016232152952123,-0.27909742066063353,-0.20638643838404683,-0.21689848334858194,0.0788553373491105,-0.10370169883069415
99,2.1726629213562405,1.4073895424921246,1.6288188013898095,1.42367798037387,1.7479475944523106,1.483778446333767,1.2041956319328526,0.8133140171971773
100,-0.4174017298339144,0.5058372616280743,-0.41330167907037885,-0.3882205438243934,-0.3907238059501135,-0.3657077146957875,-0.3575011034078508,-0.35332412436569127
101,0.7761390341941509,1.593254586177367,1.1993885180638715,1.5146139163436698,1.0392330550720932,1.4306322922811936,1.410890788080887,1.2518867509496376
102,-0.29561185595349954,-0.24403205255031807,-0.32688382019673806,-0.35184616943647345,-0.2922912310361944,-0.3154604417733544,0.0788553373491105,-0.28225107265086574
103,1.6936227507599424,2.7511724445383035,2.252356890801156,3.1855617397887435,2.075459616438623,1.9630601265169745,0.2396182365753594,3.5990309466050965
104,0.04539979091166192,0.287926520755721,0.27139366431308276,0.08919312001705616,0.23924467349896875,0.27881018990542095,0.0788553373491105,0.24646309254478796
105,1.376969078670864,1.059159633058854,2.3015485950830747,1.380483410788215,5.270044093190362,1.443194110511802,2.0539423849858824,2.203572248301814
106,-0.3362084805803045,-0.32094172579938396,-0.25509052205555954,-0.34729937263798344,-0.21891422064581834,-0.2710109311112021,-0.1967382041816019,-0.2891850289157267
107,2.1158276468787136,1.2108425997445116,1.1754574186834785,1.1122223996773053,1.63698723727662,1.4963402645643753,2.008010128064097,0.6607669793702347
108,-0.19006063192380673,-0.2846232689873251,-0.23248892819629965,-0.2609102334666735,-0.31555711237948436,-0.16375232929600853,-0.26563658956428,-0.19210964120767232
109,0.68682646001518,0.7109297236255834,1.206036045669536,1.0553874396961804,0.6114987749916083,1.0663395635935542,0.2625843650362521,0.8947880033092944
110,2.643583767027178,0.7579300795000126,1.3482931364307602,1.6873921946862895,1.302316482569295,0.7967436184904999,0.3774150073407156,0.8635852001174198
111,-0.027674133416586966,0.008060765321620115,0.12381855146732697,0.5666067838585057,0.09249065271821663,0.2024729868117246,0.3314827504189302,0.4787506274176325
112,-0.23065725655061167,-0.11371288398940088,-0.22185288402723616,-0.24499644467195855,-0.33882299372277436,-0.1743815601065232,-0.17377207572070918,-0.23544686786305374
113,-0.43364037968463637,-0.4363062356729828,-0.4265967342817082,-0.3586663646342084,-0.39967222185137885,-0.42078645616845445,-0.3575011034078508,-0.38105994942513544
114,0.0048031662848569846,0.11060699632037463,0.6529617488782351,0.19376944638232607,0.7099313499055274,-0.11253876266352869,-0.1508059472598165,0.019376024870589165
115,-0.10886738267019684,0.5143827808779705,0.3405279514119954,0.10056011201328116,0.149760514486315,0.1386976019486365,-0.1967382041816019,0.18059050802860815
116,-0.2712538811774166,-0.12439478305177114,-0.1580366190128553,-0.21316886708252858,-0.2224935870063245,-0.3183593229034948,-0.3575011034078508,-0.2163784881346859
117,8.895463959555139,3.802271312275537,4.984490736729338,6.98668386332638,5.040964646117968,3.698523629761008,2.099874641907668,4.041070658489987
118,0.05351911583702291,-0.199168076488363,-0.1394235417169942,-0.26318363186591853,-0.3191364787399905,-0.042965615540159874,-0.1508059472598165,-0.16957428334687397
119,-0.4255210547592754,-0.40212415867339796,-0.42127871219717644,-0.4405087070070284,-0.38714443958960737,-0.40532575680770583,-0.3575011034078508,-0.38105994942513544
120,-0.035793458341947956,0.858339930686293,0.2501215759749558,0.10283351041252616,0.056696989113155134,0.34161928105846223,1.1352972465501745,0.3972766413055154
121,-0.4092824049085534,-0.4192151971731904,-0.39070008521111893,-0.4245949182123134,-0.37282697414758276,-0.38213470776658287,-0.3575011034078508,-0.3567911024981218
122,-0.3605664553563875,0.08283405875821195,-0.31624777602767457,-0.34957277103722845,-0.31734679555973744,-0.2217299518988159,-0.31156884648606537,-0.24758129132656057
123,0.012922491210217973,-0.0987582253020825,-0.10219738712527202,-0.1745210942953636,-0.12943006163316462,-0.20916813366820763,-0.24267046110338727,-0.14010496922121457
124,-0.3280891556549435,-0.31666896617443585,-0.4159606901126447,-0.35184616943647345,-0.3907238059501135,-0.2111007210883012,-0.3575011034078508,-0.33945621183596925
125,1.969679798222216,3.3707225901557787,2.596698820774586,2.5240028056084487,1.7730031589758537,2.5051508978532233,4.029029432622655,2.421991870644937
126,-0.12510603252091881,-0.11584926380187494,-0.0902318374350756,0.08237292481932118,-0.05247368488228241,-0.12413428718409017,-0.3345349749469581,-0.0031593329902091893
127,6.800678128812004,3.178448407033114,3.4701839481589247,3.3356060341389133,4.822623298127093,4.8194243334152835,4.235724588770689,2.8778994950595496
128,-0.3524471304310265,-0.2248046342380516,-0.2697150827880218,-0.3291121854440235,-0.1795411906802507,-0.22269624560886267,-0.05894143341624569,-0.22851291159819273
129,1.320133804193337,1.0677051523087502,1.2100245622329349,0.9712716989241154,0.8137329743602058,1.9311724340854304,1.1582633750110674,0.8479837985214824
130,-0.15758333222236276,-0.20771359573825918,-0.24445447788649607,-0.14496691510517862,-0.23144200290758987,-0.14635904251516632,-0.1508059472598165,-0.11063565509555519
131,0.3945307627021844,0.29433566019314317,0.553248834793265,0.24378421116571602,0.48443126919364,0.6295748066524054,0.423347264262501,0.2117933112204828
132,6.492143781648286,4.3299571259566285,4.35563462523346,3.863034462763753,4.9407423880237955,4.192299715594917,2.490298825742844,2.8449632028014595
133,2.8222089153851195,2.157258856670517,1.886742872489599,2.339857535269604,2.3940232225236704,2.0567906163915133,1.6864843296115994,1.6384548127156402
134,1.1252700059846732,0.8946583874983519,1.3669062137266212,2.0988773049496343,2.4906661142573365,1.4480255790620358,0.8597037050194622,1.6973934409669589
135,-0.2062992817745287,-0.12439478305177114,-0.1620251355762541,-0.11768613431423865,0.06564540501442051,-0.011077923108615828,-0.12783981879892378,-0.14183845828742983
136,2.018395747774382,1.05702325324638,5.14403139926529,3.0355174454385736,2.496035163798096,0.5938219393806742,-0.17377207572070918,5.611611752481011
137,-0.3930437550578314,-0.3807603605486574,-0.3813935465631884,0.40519549751211087,-0.3692476077870766,-0.3705391832460214,-0.3575011034078508,-0.17477475054551972
138,-0.3849244301324704,-0.2525775718002143,-0.41197217354924587,0.06418573762536119,-0.3137674291992313,-0.40339316938761227,-0.3575011034078508,-0.0482300487118059
139,4.096942928666794,4.9986440072610065,4.715930621460485,5.3930315854556365,4.597123217415206,4.2599402752981925,4.120893946466226,5.4399963349257
140,1.4419236780737519,1.3667983260551175,0.9760315905135383,0.6439023294328357,1.1752489767713268,2.035532154770484,0.9745343473239257,0.3938096631730849
141,1.0684347315071463,0.6596566081262061,0.6848698813854255,1.3191016540086,0.677717052660972,0.4884959249855742,-0.013009176494460291,1.2986909557374495
142,-0.3686857802817485,-0.3465782835490726,-0.41064266802811294,-0.32456538864553347,-0.3674579246068235,-0.18211190978689754,-0.3575011034078508,-0.3498571462332608
143,-0.16570265714772375,0.3327904968176761,0.1743397612703785,0.13238768960271113,0.3484153474944063,0.013079419642553903,-0.26563658956428,0.14418723763808775
144,0.703065109865902,0.695975064938265,0.02809415394575563,0.0028039808457462436,-0.09900544756886234,0.19087746229116312,1.2271617603937455,-0.07769936283746529
145,3.2281751616531693,1.4907083551786124,2.8625999250011733,2.462621048828834,3.4302497838902006,1.731149636105745,2.2376714126730244,2.066626612070809
146,1.6124295015063326,1.836801884799409,2.37201238770312,0.9235303325399704,2.2920112812492452,2.3660046036064855,0.951568218863033,1.1184080928510627
147,3.382442335235028,2.161531616295465,1.6487613842068034,3.531118296473983,2.4638208665535406,1.8934869793936058,1.250127888854638,2.593607288200247
148,-0.01143548356586499,0.0037880056966720097,-0.20589881777364094,-0.13359992310895363,-0.19206897294202221,0.5194173237070714,-0.05894143341624569,-0.21464499906847065
149,7.5557753468705755,3.723225259213997,5.396637448280548,4.060820123498067,4.835151080388864,7.596552456089756,7.910305142513522,2.0839615027329614
150,-0.23877658147597264,-0.37435122111123526,-0.4000066238590495,-0.3018314046530835,-0.35850950870555814,-0.3753706517962554,-0.3575011034078508,-0.283984561717081
151,-0.4255210547592754,-0.3914422596110277,-0.38272305208432134,-0.34047917744024847,-0.2976602805769536,-0.3550784838852728,-0.3575011034078508,-0.35159063529947604
152,-0.10074805774483586,-0.158576860051356,0.6130765832442471,0.259697999960431,-0.05605305124278856,-0.01880827278899014,-0.3575011034078508,-0.006626311122639705
153,2.9845954138923396,5.101190238259761,3.48613801441252,3.6925295828203777,2.9917774047281975,4.174906428814075,4.41945361645783,2.491331433293547
154,4.9657106956804205,5.853195932250627,5.396637448280548,4.817861790446652,3.6432220823403165,9.000577216787741,9.150476079401727,3.2401987098985385
155,-0.29561185595349954,1.3625255664301694,-0.1540481024494565,1.1235893916735302,-0.07216019986506624,-0.17631414752661678,-0.2197043326424946,1.0820048224605423
156,0.8898095831492047,0.26228996300603236,0.1783282778337773,3.640241419637743,-0.014890338096967846,0.09038291644629703,0.1018214658100032,2.0458247432762255
157,-0.3118505058042215,-0.42135157698566444,-0.4079836569858471,-0.4064077310183534,-0.3441920432635336,-0.4149886939081737,-0.3575011034078508,-0.29611898518058777
158,0.12659304016527181,0.1661528714447,0.04271871467821792,0.04827194883064621,-0.02025938763772707,0.1029447346769053,-0.17377207572070918,-0.06556493937395848
159,-0.1413446823716408,0.02087904419646443,-0.10086788160413908,0.011897574442726235,-0.13479911117392385,-0.14152757396493237,-0.2886027180251727,-0.19384313027388755
160,-0.2712538811774166,0.0358337028837828,-0.002484473040301876,-0.12450632951197364,-0.0954260812083562,0.5203836174171182,0.2166521081144667,-0.21117802093604016
161,-0.003316158640504003,0.3221085977553058,0.09988745208693413,0.13238768960271113,0.12291526678251889,0.1386976019486365,-0.2197043326424946,0.08178163125433845
162,-0.2793732061027776,-0.41707881736071634,-0.4013361293801824,-0.33593238064175845,-0.3853547564093543,-0.3898650574469572,-0.3575011034078508,-0.3741259931602744
163,-0.1494640072970018,0.1746983906945962,-0.07959579326601211,-0.0722181663293387,0.15512956402707423,0.22276515472270716,0.4463133927233937,-0.23197988973062325
164,-0.1413446823716408,-0.2205318746131035,-0.18063821287211518,0.10738030721101616,-0.1795411906802507,-0.17534785381657,-0.31156884648606537,0.03324393740031123
165,-0.1981799568491677,0.21742598694407725,-0.20456931225250802,-0.08358515832556368,-0.2564975674311329,-0.01977456649903693,0.05588920888821781,-0.1435719473536451
166,0.4107694125529064,-0.08593994642723819,0.0307531649880215,0.04827194883064621,-0.09721576438860928,-0.1299320494443709,-0.24267046110338727,-0.1678407942806587
167,-0.4174017298339144,-0.11371288398940088,-0.32422480915447216,-0.3427525758394935,-0.3048190132979659,-0.10384211927310759,-0.3575011034078508,-0.283984561717081
168,2.3350494198634606,1.2621157152438889,2.4730548073092233,3.535665093272473,2.4011819552446827,1.483778446333767,1.0434327327066037,1.1773467211023816
169,-0.3362084805803045,-0.2931687882372213,-0.2949756876895476,-0.34502597423873843,-0.24396978516936138,-0.2381569449696113,-0.3575011034078508,-0.3463901681008303
170,1.385088403596225,1.3774802251174878,0.9986331843727982,1.4850597371534848,0.8173123407207119,1.4171041803405386,0.1247875942708959,1.4443040372995313
171,-0.3930437550578314,-0.34871466336154666,-0.04768766075882167,-0.1745210942953636,-0.23144200290758987,-0.2922693927322315,-0.31156884648606537,-0.14183845828742983
172,0.7761390341941509,0.8156123344368119,1.2592162665148534,1.303187865213885,0.8441575884245079,0.8305638983421375,1.2041956319328526,0.7474414326809975
173,5.485347490903524,4.727323771076802,4.41014435159991,3.1082661942144134,4.498690642501286,5.252323915516245,2.4443665688210583,2.9299041670460073
174,0.5000819867318772,0.9160221856230925,0.6729043316952291,0.1687620639906311,0.6974035676437559,1.0286541089017294,0.8367375765585695,0.24993007067721848
175,0.654349160313736,0.0358337028837828,0.18896432200284077,0.03917835523366621,0.049538256392142835,0.1754167629304145,-0.013009176494460291,0.26726496133937105
176,-0.3605664553563875,-0.32521448542433207,-0.3109297539431428,-0.26545703026516354,-0.2922912310361944,-0.3164267354834012,-0.12783981879892378,-0.2995859633130183
177,-0.10886738267019684,-0.015439412615594462,-0.17133167422418463,-0.20407527348554858,-0.1598546756974669,0.25465284715425124,0.2396182365753594,-0.20424406467117912
178,0.5975138858362091,0.5549739973149775,1.1528558248242187,1.4850597371534848,1.159141828149049,0.6305411003624521,1.2271617603937455,1.059469464599744
179,-0.4011630799831924,-0.3999877788609239,-0.3933590962533848,-0.37685355182816843,-0.36566824142657045,-0.3840672951866765,-0.3575011034078508,-0.2631826929224979
180,-0.16570265714772375,-0.2248046342380516,-0.07294826566034744,-0.13132652470970865,-0.24754915152986753,0.0942480912864842,-0.03597530495535299,-0.28051758358465045
181,-0.0763900829687529,-0.1842134178010446,-0.027745077941827644,0.12329409600573114,0.149760514486315,-0.040066734410019504,-0.05894143341624569,0.08004814218812319
182,-0.3524471304310265,-0.24403205255031807,-0.3215657981122063,-0.3291121854440235,-0.37461665732783583,-0.3550784838852728,-0.3575011034078508,-0.34292318996839977
